Text,Class
"ಕಳೆದ ವರ್ಷ ಜನವರಿ ಹೇಗಿತ್ತು ಎಂದು ನನಗೆ ನೆನಪಿಲ್ಲ, ಅದಕ್ಕಾಗಿಯೇ ನನಗೆ ನಿಜವಾದ ಡೈರಿ ಬೇಕು ಆದರೆ ಇದು ಕಹಿಯಾದ ಕತ್ತಲೆ ಮತ್ತು ನೀರಸವಾಗಿದೆ",0
ನಾನು ದ್ರೋಹ ಮತ್ತು ಕೋಪ ಮತ್ತು ಅದೇ ಸಮಯದಲ್ಲಿ ದುಃಖಿತನಾಗಿದ್ದೇನೆ,0
ನಾನು ಕೆಲವು ತಿಂಗಳುಗಳವರೆಗೆ ಚಳಿಯಾಗಿರುತ್ತೇನೆ ಎಂಬ ಕೆಟ್ಟ ಭಾವನೆ ನನ್ನಲ್ಲಿದೆ,0
ಬಹುಶಃ ನಾನು ಅದನ್ನು ಒಪ್ಪಿಕೊಳ್ಳಲು ಹಠಮಾರಿ ಸಂಬಂಧವನ್ನು ಬಯಸುತ್ತೇನೆ ಎಂದು ನನಗೆ ಅನಿಸಲು ಪ್ರಾರಂಭಿಸಿದೆ,0
ನಾನು ಸ್ಕ್ರಿಪ್ಟ್ ಅನ್ನು ಕೈಬಿಟ್ಟೆ ಮತ್ತು ನನ್ನ ಬಗ್ಗೆ ಅತೃಪ್ತಿ ಹೊಂದಿದ್ದೇನೆ,0
ನಾನು ದುರಾಸೆಯಿಂದ ತುಂಬಾ ದುಬಾರಿ ಏನನ್ನಾದರೂ ಕೇಳುತ್ತಿದ್ದೇನೆ ಎಂದು ನನಗೆ ಅನಿಸುತ್ತದೆ,0
ನಾನು ಅದನ್ನು ಬಳಸುವುದನ್ನು ನಿಲ್ಲಿಸಲು ಏನು ಮಾಡಿದೆ ಎಂದು ನನಗೆ ನಿಖರವಾಗಿ ನೆನಪಿಲ್ಲ ಆದರೆ ನಾನು ಇತರ ಕೂದಲಿನ ಉತ್ಪನ್ನಗಳಿಂದ ವಿಚಲಿತನಾಗಿದ್ದೇನೆ ಮತ್ತು ಅದರ ಬಗ್ಗೆ ಮರೆತಿದ್ದೇನೆ ಎಂಬ ಭಾವನೆ ಇದೆ,0
ನಾನು ಸಂಪೂರ್ಣವಾಗಿ ಹೆಚ್ಚು ಅಪಾಯಕಾರಿ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ,0
ನನ್ನ ಮನೆ ಬಾಗಿಲನ್ನು ಅಲಂಕರಿಸಲು ಕೆಲವು ವಾರ್ಷಿಕಗಳಿಗೆ ಹಣವನ್ನು ಖರ್ಚು ಮಾಡುವ ಆಲೋಚನೆಯಲ್ಲಿ ನಾನು ಕೆಲವೊಮ್ಮೆ ಕಿರಿಕಿರಿಯನ್ನು ಅನುಭವಿಸುತ್ತೇನೆ,0
ನಾನು ಅವಳ ಸಂತೋಷದ ಕಿರುಚಾಟವನ್ನು ಬಾಟಲಿಯಲ್ಲಿ ಇಡಬಹುದೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ ಮತ್ತು ನಾನು ಮುಂಗೋಪದ ಭಾವನೆ ಬಂದಾಗಲೆಲ್ಲಾ ಅವುಗಳನ್ನು ಹೊರಹಾಕುತ್ತೇನೆ,0
ನಾನು ಅಪಾಯಕಾರಿ ಮತ್ತು ಅನಾರೋಗ್ಯದಿಂದ ಬಳಲುತ್ತಿದ್ದೇನೆ ಎಂದು ಬರೆಯಿರಿ ಮತ್ತು ನರಕವು ನನ್ನನ್ನು ಎಲ್ಲಿಗೆ ಕರೆದೊಯ್ಯುತ್ತದೆ ಎಂದು ಲೆಕ್ಕಾಚಾರ ಮಾಡಿ,0
ನಾನು ಸಹ ಕರುಣಾಜನಕ ಪಕ್ಷವನ್ನು ಹೊಂದಿದ್ದೇನೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ ಏಕೆಂದರೆ ನಾನು ಪ್ರತಿದಿನ ಎಷ್ಟು ಕಡಿಮೆ ಸಮಯವನ್ನು ಹೊಂದಿದ್ದೇನೆ ಎಂದು ತೋರುತ್ತಿದೆ ಎಂದು ನಾನು ಸ್ವಲ್ಪ ನಿರಾಶೆಗೊಂಡಿದ್ದೇನೆ.,0
ನಾನು ಬಲವಾಗಿ ಒಪ್ಪದಿರುವ ಹೇಳಿಕೆಗಳನ್ನು ಕೇಳುವುದರಿಂದ ನಾನು ಕೆಲವೊಮ್ಮೆ ಮನನೊಂದಿರಬಹುದು,0
ನಾನು ಹಿಂದೆಂದಿಗಿಂತಲೂ ಹೆಚ್ಚು ಸೈಕಲ್ ಓಡಿಸಬಲ್ಲೆ ಮತ್ತು ಮ್ಯಾಂಚೆಸ್ಟರ್ ಅನ್ನು ಬ್ಲ್ಯಾಕ್‌ಪೂಲ್ ಮೈಲುಗಳಿಗೆ ಮುಗಿಸುವ ಭಾವನೆಯನ್ನು ಹೊಂದಿದ್ದೇನೆ ನಂತರ ಹಾಕಲು ಹೆಚ್ಚುವರಿ ಮೈಲಿ ಸವಾರಿ ಮಾಡುವುದರಲ್ಲಿ ಯಾವುದೇ ತಲೆಕೆಡಿಸಿಕೊಳ್ಳುವುದಿಲ್ಲ,0
ನಾನು ಪೋಸ್ಟ್ ಮಾಡಲು ಒಂದು ನಿಮಿಷ ಹಿಡಿಯುತ್ತಿದ್ದೇನೆ ನಾನು ದುರಾಸೆಯ ತಪ್ಪು ಎಂದು ಭಾವಿಸುತ್ತೇನೆ,0
ನನಗೆ ಬೇಸರವಾಗುತ್ತಿದೆ,0
ಅತೃಪ್ತಿಯನ್ನು ಅನುಭವಿಸಲು ಇದು ವರ್ಷದ ಸುಲಭವಾದ ಸಮಯ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,0
ಯಾರೂ ಏನನ್ನೂ ಮಾಡದೆ ಅಥವಾ ಏನನ್ನೂ ಹೇಳದೆ ನಾನು ಕಿರಿಕಿರಿ ಮತ್ತು ತಿರಸ್ಕರಿಸಲ್ಪಟ್ಟಿದ್ದೇನೆ,0
ನಾನು ಸಾಮಾನ್ಯವಾಗಿ ಬೆಳಿಗ್ಗೆ ತಿನ್ನುವುದಿಲ್ಲವಾದ್ದರಿಂದ ನಾನು ಫಕ್ ಅಪ್ ಆಗಿದ್ದೇನೆ ಎಂದು ನನಗೆ ಈಗಾಗಲೇ ಅನಿಸುತ್ತದೆ,0
ನಾನು ತಣ್ಣಗಾಗುವುದನ್ನು ನಿಲ್ಲಿಸಿದೆ ಮತ್ತು ಬಿಸಿಯಾಗಲು ಪ್ರಾರಂಭಿಸಿದೆ,0
"ನನ್ನ ಹಿಂದಿನ ಪೋಸ್ಟ್‌ಗಳನ್ನು ನಾನು ಮತ್ತೆ ಓದುವಾಗ ನಾನು ಸ್ವಾರ್ಥಿ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ಹೇಗೆ ನಾನು ಇತರರಿಗಾಗಿ ಪ್ರಾರ್ಥನೆಯನ್ನು ಕೇಳಲಿಲ್ಲ, ನನ್ನದೇ ಆದ ಮೊದಲು ಅವರ ಪ್ರಾರ್ಥನೆಗೆ ಅರ್ಹರಾಗಿರುವ ಇತರರು ಅಲ್ಲಿರಬಹುದು ಎಂದು ನಾನು ಎಂದಿಗೂ ಪರಿಗಣಿಸಲಿಲ್ಲ",0
ಕೋಪಗೊಂಡ ಮಗು ಹಿಂಸಾತ್ಮಕವಾದಾಗ ಪೋಷಕರು ಅನುಭವಿಸುವ ನೋವು ನನಗೆ ತಿಳಿದಿದೆ,0
ನಾನು ಕೋಪ ಮತ್ತು ಉರಿಯುತ್ತಿರುವಂತೆ ಭಾವಿಸುತ್ತೇನೆ,0
ಶೂಟರ್‌ನೊಂದಿಗೆ ನಾನು ತುಂಬಾ ಕೋಪಗೊಂಡಿದ್ದೇನೆ ಎಂದು ನನಗೆ ನೆನಪಿದೆ,0
"ನಾನು ಇಂದು ಕಹಿಯಾಗಿದ್ದೇನೆ, ಇಡೀ ದಿನ ನನ್ನ ಮನಸ್ಥಿತಿ ವಿಚಿತ್ರವಾಗಿದೆ ಆದ್ದರಿಂದ ನಾನು ಅದನ್ನು ಊಹಿಸುತ್ತೇನೆ",0
ನನಗೆ ಅನ್ಯಾಯ ಮಾಡಿದೆ ಎಂದು ನಾನು ಭಾವಿಸುವ ಯಾರ ಮೇಲೂ ಇರುವ ದ್ವೇಷವನ್ನು ನಾನು ಬಿಡುತ್ತಿದ್ದೇನೆ,0
ನಾನು ಕುಟುಂಬಕ್ಕೆ ವಿದಾಯ ಹೇಳುತ್ತೇನೆ ಅವರೆಲ್ಲರೂ ದುಃಖಿತರಾಗಿದ್ದಾರೆ ಮತ್ತು ನಾನು ಹೃದಯಹೀನ ಬಿಚ್ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ ಏಕೆಂದರೆ ಹೇ ನಾನು ಮೊದಲ ಬಾರಿಗೆ ಹಾರಲು ಉತ್ಸುಕನಾಗಿದ್ದೇನೆ ಮತ್ತು ಇನ್ನೊಂದು ದೇಶದಲ್ಲಿ ಒಂದು ವರ್ಷ ಕಳೆಯಲು ನಿಮಗೆ ತಿಳಿದಿದೆ,0
ನಾನು ಇದೀಗ ನಿಜವಾಗಿಯೂ ಹಿಂಸಾತ್ಮಕ ಭಾವನೆ ಹೊಂದಿದ್ದೇನೆ,0
ನನ್ನ ಜನಾಂಗ ಮತ್ತು ರಾಷ್ಟ್ರೀಯತೆಯಿಂದ ಈ ಮಹಿಳೆಯೊಂದಿಗೆ ಸಂಬಂಧ ಹೊಂದಲು ನನಗೆ ಅಸಹ್ಯವಾಗಿದೆ,0
ನಾನು ಮತ್ತೆ ಕಟುವಾಗಿ ನಕ್ಕಿದ್ದೇನೆ ಆದರೆ ನನಗೆ ಕಹಿ ಅನಿಸಲಿಲ್ಲ,0
ನೀವು ವಿಚಲಿತರಾಗುವ ದಿನಗಳಿವೆ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ,0
"ನಾನು ವಿಚಲಿತನಾಗಿದ್ದೇನೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ, ನನ್ನ ಕಣ್ಣುಗಳನ್ನು ಸಾಧ್ಯವಾದಷ್ಟು ಮುಚ್ಚಿ ಅಭ್ಯಾಸ ಮಾಡುತ್ತೇನೆ",0
ಪ್ರತ್ಯುತ್ತರವು ಸಾಕಷ್ಟು ಸೂಕ್ತವೆಂದು ತೋರುತ್ತದೆ ಮತ್ತು ಉತ್ತರವನ್ನು ಸ್ವೀಕರಿಸುವ ವ್ಯಕ್ತಿಯು ಮನನೊಂದಿಸುವುದಿಲ್ಲ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಲು ನಾನು ನನ್ನ ಪ್ರತ್ಯುತ್ತರಗಳನ್ನು ನನ್ನ ಮನಸ್ಸಿನಲ್ಲಿ ಮತ್ತೆ ಮತ್ತೆ ಪರಿಷ್ಕರಿಸಬೇಕು,0
ನನಗೆ ಖಚಿತವಾಗಿದೆ ಏಕೆಂದರೆ ನಾನು ಕಳೆದುಹೋದಾಗ ಎಲ್ಲರೂ ನನ್ನ ಕಡೆಗೆ ಹಗೆತನ ತೋರುತ್ತಿದ್ದಾರೆ ಮತ್ತು ನಾನು ಆ ಭಾವನೆಯನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ,0
ಐಡಿ ನನ್ನನ್ನು ಗೇರ್‌ಗೆ ಒದೆಯುತ್ತೇನೆ ಆದರೆ ಯಾವುದೇ ಪ್ರೇರಣೆಯಿಲ್ಲದೆ ನಾನು ಕಿರಿಕಿರಿಯನ್ನು ಅನುಭವಿಸುತ್ತೇನೆ,0
ನಾನು ಅಸಮಾಧಾನವನ್ನು ಅನುಭವಿಸಲು ಪ್ರಾರಂಭಿಸುತ್ತೇನೆ,0
ನನ್ನ ಜೀವನದ ಪ್ರತಿದಿನದಂತೆ ನಾನು ತುಂಬಾ ಫಕ್ ಆಗಿದ್ದೇನೆ,0
ನನಗೆ ಹುಚ್ಚು ಹಿಡಿದಂತಿದೆ,0
ನಾನು ಇನ್ನೂ ಗಮನ ಹರಿಸುತ್ತಿದ್ದೇನೆ ಆದರೆ ನಾನು ವಿಚಲಿತನಾಗಿದ್ದೇನೆ,0
ನಾನು ನನ್ನ ಸ್ವಂತ ಮನಸ್ಸನ್ನು ಹೊಂದಿದ್ದೇನೆ ಮತ್ತು ನನ್ನ ಮನಸ್ಸು ನನ್ನ ಜೀವನಕ್ಕೆ ಅಪಾಯಕಾರಿ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,0
ಶೀಘ್ರದಲ್ಲೇ ಸ್ನೇಹಿತರೊಂದಿಗೆ ಹ್ಯಾಂಗ್ ಔಟ್ ಮಾಡಲು ಬಯಸುತ್ತೇನೆ!,1
"ನಾನು ಬೆಳಿಗ್ಗೆ ೭ ಗಂಟೆಗೆ ಏಕೆ ಎಚ್ಚರವಾಗಿದ್ದೇನೆ ಎಂದು ಆಶ್ಚರ್ಯ ಪಡುತ್ತಿದ್ದೇನೆ, ಹೊಸ ಹಾಡನ್ನು ಬರೆಯುತ್ತಿದ್ದೇನೆ, ನನ್ನ ದುಷ್ಟ ರಹಸ್ಯ ಸಂಚುಗಳನ್ನು ಮುವಾಹಹಹಹ... ಅಯ್ಯೋ ಅಯ್ಯೋ, ಇನ್ನು ಮುಂದೆ ಗುಟ್ಟಾಗಿ ಉಳಿದಿಲ್ಲ",1
ಹ್ಞಾಂ ಇನ್ನೂ ಉತ್ತಮ ದಿನ... ಇಲ್ಲಿಯವರೆಗೆ! ಇದು ಇನ್ನೂ ಸಾಕಷ್ಟು ಮುಂಚಿತವಾಗಿದೆ. ,1
 ನೀವು ಅದ್ಭುತ ಹಾಹಾ. ಕೆನಡಾಕ್ಕೆ ಬನ್ನಿ ನೀವು ಪ್ರದರ್ಶನ ನೀಡುವುದನ್ನು ನೋಡಲು ಏನು ಬೇಕಾದರೂ ಮಾಡಬಹುದು!,1
"ತುಂಬಾ ಸಂತೋಷದ ಊಟವು ಉತ್ತಮ, ಮುದ್ದಾದ ಸಣ್ಣ ಸ್ಥಳವಾಗಿತ್ತು.  ",1
"ಡ್ಯೂಡ್, ಅದು ನನ್ನ ನೆಚ್ಚಿನ ಸ್ಯಾಂಡ್ ವಿಚ್ ಸ್ಥಳ. ನೀವು ಚಿತ್ರಗಳನ್ನು ತೆಗೆದುಕೊಂಡಿದ್ದೀರಾ?",1
"ಸರಿಯಾದ! ನಾನು ಅವನನ್ನು ಆರಾಧಿಸುತ್ತೇನೆ. ನಾನು ಅವನನ್ನು ಎತ್ತಿಕೊಂಡು ನನ್ನ ತೋಳಿನ ಕೆಳಗೆ ಇಟ್ಟೆ, ಅವನು ಅಳುತ್ತಿದ್ದನು.  ಈಗ ಎಲ್ಲವೂ ಉತ್ತಮವಾಗಿದೆ! ಹ್ಹಹಹ್ಹಾ",1
ಉತ್ತಮವಾಗಿದೆ. ಈ ಸಲಹೆಯನ್ನು ಶ್ಲಾಘಿಸಿ. ಈಗ ಒಂದು ವಾರವಾಗಿದೆ ಮತ್ತು ನಾವು ಇನ್ನೂ ಮರುಪಾವತಿಯನ್ನು ಕೇಳಲು ಆಫ್ ಲೈನ್ ಸಮಯ ...,1
ಕ್ಯಾಲಿಗಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಬೇಕಾಗಿದೆ! ಕಾಯಲು ಸಾಧ್ಯವಿಲ್ಲ! ನನ್ನ ವಾರಾಂತ್ಯದ ರಜೆಯನ್ನು ಆಚರಿಸಲು ಒಂದು ಲೋಟ ವೈನ್ ಎಂದು ಯೋಚಿಸುತ್ತಿದ್ದೇನೆ. ,1
ನಾನು ಅದನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ. ಯಮ್ಮಿ ಪಿಜ್ಜಾ .  ನಾನು ರಜೆಯನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ.,1
ಧನ್ಯವಾದಗಳು! ನೀವು ಉತ್ತಮ ಸ್ನೇಹಿತರು,1
 ನಾನು ಮೆಮೊವನ್ನು ಪಡೆಯಲಿಲ್ಲ ಇದು ಅದ್ಭುತವಾಗಿ ಕಾಣುತ್ತದೆ.,1
ನಾನು ನಿನ್ನನ್ನು ತುಂಬಾ ನೆನೆಸಿಕೊಳ್ಳುತ್ತೇನೆ! ನಾವು ಯಾವಾಗಲಾದರೂ ಭೇಟಿಯಾಗೋಣವೇ?,1
"ಕ್ಯಾಲಿಫೋರ್ನಿಯಾದ ವಿಂಟೇಜ್ ನಿಂದ ನೀವು ಅವುಗಳನ್ನು ಪಡೆದುಕೊಂಡಿದ್ದೀರಾ? ಅವರು ಅತ್ಯುತ್ತಮ ಉಡುಪುಗಳನ್ನು ಹೊಂದಿದ್ದಾರೆ, ನಾನು ಅವುಗಳನ್ನು ಬಯಸುತ್ತೇನೆ ಆದರೆ ನನ್ನ ಬಳಿ ಇಬೇ ಇಲ್ಲ",1
 ಇದು ಸ್ವತಃ ತುಂಬಾ ಒಳ್ಳೆಯ ಟಿಪ್ಪಣಿಯಾಗಿದೆ!,1
ನಾನು ಆಟವನ್ನು ತಪ್ಪಿಸಿಕೊಂಡೆ. ಅದು ಅದ್ಭುತವಾಗಿ ಹೋಯಿತು ಎಂದು ಕೇಳಿದೆ!,1
ಇಂದಿನ ಪರೀಕ್ಷೆಯಲ್ಲಿ ನಾನು ನಿಜವಾಗಿಯೂ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಿದೆ!,1
"ಸಂಗೀತ ಕಛೇರಿ ಅದ್ಭುತವಾಗಿತ್ತು, ಮ್ಯಾಡ್ರಿಗಲ್ ಗಳು ನನಗೆ ಬಹುತೇಕ ಪ್ರತಿಯೊಂದು ತುಣುಕಿನ ಮೇಲೆ ಚಳಿಯನ್ನು ನೀಡಿದರು... ಬ್ರೂಕ್ಸ್ ಹಳೆಯ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಕರೆ ಮಾಡಿದರು, ಆದರೆ ನಾನು ಹೋಗಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ",1
"ನಾನು ಸುಮಾರು ಒಂದು ಗಂಟೆಗಳ ಕಾಲ ಟ್ರೆಡ್ ಮಿಲ್ ನಲ್ಲಿ ನಡೆದೆ, ಸಂಪೂರ್ಣವಾಗಿ ಬೆವರಿದೆ ಆದರೆ ನನಗೆ ಆಶ್ಚರ್ಯವಾಗುತ್ತಿದೆ!",1
ನನ್ನ ಸ್ನೇಹಿತರೊಂದಿಗೆ ಆನಂದಿಸುತ್ತಿದ್ದೇನೆ! ಹುಡುಗಿಯರ ಸಮಯ!,1
 ಅದು ಅದ್ಭುತವಾಗಿದೆ! ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ನಾವು ಅದನ್ನು ಹೊಂದಿದ್ದೇವೆ. ಇದು ತುಂಬಾ ವಿನೋದಮಯವಾಗಿರಬೇಕು. ಹೋಗೋಣ!,1
"ಪಾರ್ಟಿ ಅದ್ಭುತವಾಗಿತ್ತು!! ತುಂಬಾ ಎಂಜಾಯ್ ಮಾಡಿದೆ, ನಾನು ನನ್ನ ಹಳೆಯ ಶಾಲಾ ಸ್ನೇಹಿತನನ್ನು ಸಹ ಭೇಟಿಯಾದೆ!",1
ನಾನು ಮುದ್ದಾದ ಹುಡುಗಿಯನ್ನು ಭೇಟಿಯಾದೆ. ಒಳ್ಳೆಯ ಸಂಭಾಷಣೆ.,1
ಇಂಗ್ಲಿಷ್ ಕ್ಲಾಸ್! ಸಂವಾದಾತ್ಮಕ ಮೌಖಿಕಗಳ ಮೇಲೆ ಕೆಲಸ ಮಾಡುವುದು,1
ನನಗೆ ತುಂಬಾ ಸಂತೋಷವಾಗಿದೆ ನಾನು ಹಾಡಬೇಕೆಂದು ಭಾವಿಸುತ್ತೇನೆ,1
 ಹಾಡನ್ನು ಪ್ರೀತಿಸಿ!,1
ನಾನು ಈ ಬೇಸಿಗೆಯಲ್ಲಿ ಪೆರುವಿಗೆ ಹೋಗಲು ಬಯಸುತ್ತೇನೆ! ,1
ನಾನು ಮತ್ತೊಂದು ಹಚ್ಚೆಯನ್ನು ಪಡೆಯಲು ಬಯಸುತ್ತೇನೆ!,1
ಅಮ್ಮ ನನಗೆ ಕೆಲಸ ಸಿಕ್ಕಿತು! ,1
ಪಗ್ ನನ್ನನ್ನು ನಂಬಲಾಗದ ನಿದ್ರೆಯಿಂದ ಎಬ್ಬಿಸಿದನು!,1
ನಿಮ್ಮ ಹೊಸ ಆಲ್ಬಂ ಕೇಳಲು ನಾನು ಕಾಯಲು ಸಾಧ್ಯವಿಲ್ಲ. ನನಗೆ ಖಂಡಿತವಾಗಿಯೂ ಅದ್ಭುತವಾಗಿರುತ್ತದೆ.ದಯವಿಟ್ಟು ನನಗೆ ರೀಪ್ಲೇ ಮಾಡಿ ನಾನು ನಿಮ್ಮನ್ನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತೇನೆ!!!!,1
 ನಾವು ಎಂದಿಗೂ ಹ್ಯಾಂಗ್ ಔಟ್ ಆಗಲಿಲ್ಲ ನಾನು ಚಿಕಾಗೋವನ್ನು ಪ್ರೀತಿಸುತ್ತೇನೆ ಮತ್ತು ಶಾಪಿಂಗ್ ಗೆ ಹೋಗಲು ಬಯಸುತ್ತೇನೆ ... ಆದ್ದರಿಂದ ಪ್ರವಾಸವು ವಿನೋದದಂತೆ ತೋರುತ್ತದೆ,1
ಸ್ವತಃ ಮಾತನಾಡಲು ಟ್ವಿಟರ್ ಅತ್ಯುತ್ತಮ ಅಪ್ಲಿಕೇಶನ್ ಆಗಿದೆ ಹಾಹಾ,1
"ನಾನು ಏನನ್ನಾದರೂ ಚಿತ್ರಿಸುತ್ತಿದ್ದೇನೆ, ಮತ್ತು ಅದು ಚೆನ್ನಾಗಿ ಕಾಣುತ್ತದೆ, ಸ್ವಲ್ಪ ಸಮಯದ ನಂತರ ಮಾಡಲಾಗುವುದು!",1
ನಾನು ಈಗ ಅಪ್ಲೋಡ್ ಮಾಡಿದ ಚಿತ್ರಗಳು ನನ್ನ ಬೆಕ್ಕುಗಳ ಬೇಬಿ ಚಿತ್ರಗಳು. ಮಿಸ್ಸಿ ಈಗ ವಯಸ್ಕ ಮತ್ತು ಸುಂದರವಾದ ಸಣ್ಣ ಕಿಟ್ಟಿ,1
ಡೆಮಿ ಲೊವಾಟೊ ನಿಮ್ಮನ್ನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತಾರೆ!!!,1
ವನೆಸ್ಸಾಗೆ ಸೆಪ್ಟೆಂಬರ್ ನಲ್ಲಿ 3 ವರ್ಷ!,1
"ಗುಡ್ ಮಾರ್ನಿಂಗ್, ದೇವರು ನಿಮ್ಮನ್ನು ಆಶೀರ್ವದಿಸಲಿ",1
ನನ್ನ ಪುಟ್ಟ ಸಾಕು ಬೆಕ್ಕಿನ ಮರಿಗಳು ದೊಡ್ಡದಾಗುತ್ತಿವೆ... ಚಬ್ಬಾ ಮತ್ತು ವಿನ್ ಸ್ಟನ್ 2 ವರ್ಷ ಹೋಗುತ್ತಿದ್ದಾರೆ! ಅವರು ತುಂಬಾ ಮುದ್ದಾಗಿದ್ದಾರೆ!,1
ಅದೊಂದು ಸೂಪರ್ ಆಟವಾಗಿತ್ತು! ಡೆರಿಕ್ ಕೊನೆಯದನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದಾನೆ ಎಂದು ನಂಬಲು ಸಾಧ್ಯವಿಲ್ಲ,1
ಟ್ವಿಟ್ಟರ್ ನಲ್ಲಿ ನಿಮ್ಮಿಬ್ಬರನ್ನು ನೋಡುವುದನ್ನು ನಾನು ಆನಂದಿಸುತ್ತೇನೆ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ. ಕಾಮಿಕ್ ನಂತೆ ಮನರಂಜನೆಯ ಬಗ್ಗೆ.,1
ಹ್ಹಹಹ್ಹಾ! ಸರಿ..,1
ಯಾರಾದರೂ ನನ್ನನ್ನು LA ಗೆ ಕರೆದೊಯ್ಯುತ್ತಾರೆ ನಾನು ನಿಂಬೆ ಮರವನ್ನು ನೋಡಬೇಕು,1
ನನ್ನ ಸ್ನೇಹಿತರು ಎಷ್ಟು ಸುಂದರವಾಗಿ ಕಾಣುತ್ತಾರೆಂದು ನೋಡಿ! :),1
"ನಾನು ತುಂಬಾ ದಣಿದಿದ್ದೆ, ನನ್ನ ಗೆಳೆಯ ನನ್ನನ್ನು ಮನೆಗೆ ಒಯ್ದನು ಹಾಹಾ, ನಾನು ಅವನನ್ನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತೇನೆ!",1
ಅದು ಒಂದು ಆಸಕ್ತಿದಾಯಕ ಪ್ರದರ್ಶನವಾಗಿತ್ತು! ,1
"ನನ್ನ ಅತ್ಯುತ್ತಮ ಸ್ನೇಹಿತ ಮತ್ತು ನಾನು ರಾತ್ರಿಯಿಡೀ ಹಾಡುಗಳನ್ನು ಕೇಳುತ್ತಿದ್ದೆವು, ಚಲನಚಿತ್ರಗಳನ್ನು ನೋಡುತ್ತಿದ್ದೆವು ಮತ್ತು ನೃತ್ಯ ಮಾಡುತ್ತಿದ್ದೆವು!",1
"ಇಷ್ಟ ಪಡುತ್ತೇನೆ! ಅಂದಹಾಗೆ, ಈ ವಾರ ಹೋಗಲು ನನಗೆ ಸಮಯವಿರಲಿಲ್ಲ, ಕ್ಷಮಿಸಿ! ಮುಂದಿನ ವಾರ ಖಂಡಿತವಾಗಿಯೂ!",1
ನನ್ನ ಚಿಕ್ಕಮ್ಮ ನನ್ನ ಹುಟ್ಟುಹಬ್ಬಕ್ಕಾಗಿ ನನಗೆ ತುಂಬಾ ಸುಂದರವಾದ ಉಡುಪನ್ನು ಉಡುಗೊರೆಯಾಗಿ ನೀಡಿದರು!,1
ಆನಂದಿಸಿ! ನಾನು ನಿಮ್ಮನ್ನು ತುಂಬಾ ಮಿಸ್ ಮಾಡಿಕೊಳ್ಳುತ್ತೇನೆ!,1
ಅವನು ತುಂಬಾ ಸುಂದರವಾದ ವಾವ್,1
 ಉಡಾವಣೆ ಅದ್ಭುತವಾಗಿತ್ತು! ತುಂಬಾ ಉಚಿತ ವಿಷಯ ಹಾಹಾ. ಎಡ್ಜ್ ಮತ್ತು ಟೆಲಿಕಾಂಗೆ ಧನ್ಯವಾದಗಳು! ನನಗೆ ಬೇಕಾದ ಫೋನ್ ಸಿಕ್ಕಿದೆ...,1
 ಫ್ಲೀಟ್ವುಡ್ ನನ್ನ ನೆಚ್ಚಿನ ಬ್ಯಾಂಡ್... ಅವರನ್ನು ಪ್ರೀತಿಸಿ ,1
ನಾನು ನೆಟ್ಫ್ಲಿಕ್ಸ್ನಲ್ಲಿ ಟಿವಿ ಸರಣಿಯನ್ನು ನೋಡಿದೆ ಇದು ತುಂಬಾ ಅದ್ಭುತವಾಗಿತ್ತು!,1
" ಹ್ಹಾಹಾ ಓಹ್ ಮ್ಯಾನ್ ದಯವಿಟ್ಟು ಪೊಮೊನಾಗೆ ಬನ್ನಿ, ನಾನು ವರ್ಷಕ್ಕೊಮ್ಮೆಯಂತೆ ನಿಮ್ಮನ್ನು ನೋಡುವ ಬದಲು ಪ್ರತಿದಿನ ನಿಮ್ಮನ್ನು ನೋಡಲು ಇಷ್ಟಪಡುತ್ತೇನೆ ",1
ಆ ಸೀರೆಯಲ್ಲಿ ನೀವು ತುಂಬಾ ಸುಂದರವಾಗಿ ಕಾಣುತ್ತಿದ್ದೀರಿ!,1
